ID,Title,Content,Excerpt,Date,"Post Type",Permalink,"WPML Translation ID","WPML Language Code","Parent Product ID",Sku,Price,"Regular Price","Sale Price","Stock Status",Stock,"External Product URL","Total Sales","Shipping Class","Image URL","Image Title","Image Caption","Image Description","Image Alt Text","Image Featured","Attachment URL","Product Type","Видимість товару","Категорії товарів","Позначки товарів","Пріоритети перекладу","Product Visibility",Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,Template,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date",Downloadable,Virtual,"Purchase Note",Featured,Weight,Length,Width,Height,"Sale Price Dates From","Sale Price Dates To","Sold Individually","Manage Stock",Up-Sells,Cross-Sells,"Downloadable Files Paths","Downloadable Files Names","Download Limit","Download Expiry","Download Type","Button Text",Backorders,"Tax Status","Tax Class","Product Image Gallery","Default Attributes","Product Attributes","Product Version","Variation Description","Wc Rating Count","Wc Review Count","Wc Average Rating",Children
100,Смайл,,"краб-крем, огірок, лосось теріякі, кунжут, медовий соус, унагі соус, рис, норі","2022-12-16 12:15:05",product,https://dev.yapposushi.com/product/smajl/,100,uk,0,,139.00,139.00,,instock,,,13,,https://dev.yapposushi.com/wp-content/uploads/2022/12/Смайл-2.png,Смайл,,,"Смайл рол",https://dev.yapposushi.com/wp-content/uploads/2022/12/Смайл-2.png,,simple,visible,"Холодні Роли",,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,smajl,,,0,112,closed,closed,"2023-06-05 11:07:13",no,no,,no,230,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""230"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
101,"Суп курячий з локшиною",,"бульйон курячий, курка, яйце, локшина удон, цибуля зелена","2022-12-16 12:22:05",product,https://dev.yapposushi.com/product/sup-kuryachyj-z-lokshynoyu/,101,uk,0,,99.00,99.00,,instock,,,20,,https://dev.yapposushi.com/wp-content/uploads/2022/12/sup_kurachiy_z_lokshinoy.jpg,sup_kurachiy_z_lokshinoy,,,"Суп курячий з локшиною",https://dev.yapposushi.com/wp-content/uploads/2022/12/sup_kurachiy_z_lokshinoy.jpg,,simple,visible,Супи,,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,sup-kuryachyj-z-lokshynoyu,,,0,66,closed,closed,"2023-04-04 11:30:21",no,no,,yes,355,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""355"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
102,"Суп курячий з рисом",,"бульйон курячий, курка,яйце, рис, цибуля зелена","2022-12-16 12:15:05",product,https://dev.yapposushi.com/product/sup-kuryachyj-z-rysom/,102,uk,0,,99.00,99.00,,instock,,,7,,https://dev.yapposushi.com/wp-content/uploads/2022/12/sup_kurachiy_z_risom.jpg,sup_kurachiy_z_risom,,,"Суп курячий з рисом",https://dev.yapposushi.com/wp-content/uploads/2022/12/sup_kurachiy_z_risom.jpg,,simple,visible,Супи,,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,sup-kuryachyj-z-rysom,,,0,67,closed,closed,"2023-04-04 11:30:22",no,no,,no,355,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""355"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
104,"Том Ям з креветкою",,"Том Ям бульйон, креветка, вершки, шампіньйони, томати черрі, кінза","2022-12-16 12:15:05",product,https://dev.yapposushi.com/product/tom-yam-z-krevetkoyu/,104,uk,0,,159.00,159.00,,instock,,,83,,https://dev.yapposushi.com/wp-content/uploads/2022/12/sup_tomyam_z_krevetkoy.jpg,sup_tomyam_z_krevetkoy,,,"Суп Том Ям з креветкою",https://dev.yapposushi.com/wp-content/uploads/2022/12/sup_tomyam_z_krevetkoy.jpg,,simple,visible,Супи,,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,tom-yam-z-krevetkoyu,,,0,68,closed,closed,"2023-04-04 11:30:22",no,no,,no,350,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""350"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
105,"Том Ям з курчам",,"Том Ям бульйон, курка, вершки, шампіньйони, томати черрі, кінза","2022-12-16 12:15:05",product,https://dev.yapposushi.com/product/tom-yam-z-kurcham/,105,uk,0,,139.00,139.00,,instock,,,35,,https://dev.yapposushi.com/wp-content/uploads/2022/12/sup_tomyam_z_kurcham.jpg,sup_tomyam_z_kurcham,,,"Суп Том Ям з курчам",https://dev.yapposushi.com/wp-content/uploads/2022/12/sup_tomyam_z_kurcham.jpg,,simple,visible,Супи,,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,tom-yam-z-kurcham,,,0,69,closed,closed,"2023-04-04 11:30:22",no,no,,no,350,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""350"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
106,Тріумф,,"Філадельфія, Пікантний лосось, Каліфорнія з курчам, Пінкі, Чіз-Фіш, Філадельфія в ікрі, Yappo, Мікадо, Крабік Хот міні рол","2022-12-16 12:15:05",product,https://dev.yapposushi.com/product/triumf/,106,uk,0,,1099.00,1099.00,,instock,,,106,,https://dev.yapposushi.com/wp-content/uploads/2022/12/triumf_nabir.jpg,triumf_nabir,,,"Набір Тріумф",https://dev.yapposushi.com/wp-content/uploads/2022/12/triumf_nabir.jpg,,simple,visible,Набори,,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,triumf,,,0,15,closed,closed,"2023-04-24 15:53:15",no,no,,no,2074,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:4:""2074"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
107,Тропік,,"тісто рисове, сир вершковий, манго, банан, ківі, сироп, цукрова пудра","2022-12-16 12:15:05",product,https://dev.yapposushi.com/product/tropik/,107,uk,0,,109.00,109.00,,instock,,,45,,https://dev.yapposushi.com/wp-content/uploads/2022/12/tropik-1.jpg,tropik,,,"Десерт Тропік",https://dev.yapposushi.com/wp-content/uploads/2022/12/tropik-1.jpg,,simple,visible,Десерти,,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,tropik,,,0,75,closed,closed,"2023-04-04 11:30:22",no,no,,no,156,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""156"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
108,"Удон з морепродуктами",,"локшина удон, креветка, лосось, мідії, вершковий соус, перець болгарський, цибуля ріпчаста, олія, кунжут","2022-12-16 12:15:05",product,https://dev.yapposushi.com/product/udon-z-moreproduktamy/,108,uk,0,,209.00,209.00,,instock,,,83,,https://dev.yapposushi.com/wp-content/uploads/2022/12/udon_z_moreproduktamy.jpg,udon_z_moreproduktamy,,,"Удон з морепродуктами",https://dev.yapposushi.com/wp-content/uploads/2022/12/udon_z_moreproduktamy.jpg,,simple,visible,Воки,,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,udon-z-moreproduktamy,,,0,114,closed,closed,"2023-06-05 12:16:36",no,no,,no,350,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""350"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
109,"Удон з курчам",,"локшина удон, курка, перець болгарський, морква, кукурудза, капуста пекінська, яйце, цибуля ріпчаста, соєвий соус, олія, цибуля зелена","2022-12-16 12:15:05",product,https://dev.yapposushi.com/product/udon-z-kurcham/,109,uk,0,,179.00,179.00,,instock,,,61,,https://dev.yapposushi.com/wp-content/uploads/2022/12/udon_z_kurcham.jpg,udon_z_kurcham,,,"Удон з курчам",https://dev.yapposushi.com/wp-content/uploads/2022/12/udon_z_kurcham.jpg,,simple,visible,Воки,,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,udon-z-kurcham,,,0,116,closed,closed,"2023-06-05 12:14:37",no,no,,no,430,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""430"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
110,"Удон з яловичиною",,"локшина удон, яловичина, перець болгарський, морква, кукурудза, капуста пекінська, яйце, цибуля ріпчаста, соєвий соус, олія, цибуля зелена","2022-12-16 12:15:05",product,https://dev.yapposushi.com/product/udon-z-yalovychynoyu/,110,uk,0,,189.00,189.00,,instock,,,55,,https://dev.yapposushi.com/wp-content/uploads/2022/12/udon_z_kurcham-1.jpg,udon_z_kurcham,,,"Удон з яловичиною",https://dev.yapposushi.com/wp-content/uploads/2022/12/udon_z_kurcham-1.jpg,,simple,visible,Воки,,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,udon-z-yalovychynoyu,,,0,117,closed,closed,"2023-06-05 12:15:27",no,no,,no,430,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""430"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
111,"Удон на вершковому соусі",,"локшина удон, бекон, курка, шампіньйони, перець болгарський, квасоля стручкова, цибуля ріпчаста, вершковий соус, олія, часник, цибуля зелена","2022-12-16 12:24:06",product,https://dev.yapposushi.com/product/udon-na-vershkovomu-sousi/,111,uk,0,,179.00,179.00,,instock,,,75,,https://dev.yapposushi.com/wp-content/uploads/2022/12/udon-_na-vershkovomu_sousi.jpg,"udon _na vershkovomu_sousi",,,"Удон на вершковому соусі",https://dev.yapposushi.com/wp-content/uploads/2022/12/udon-_na-vershkovomu_sousi.jpg,,simple,visible,Воки,,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,udon-na-vershkovomu-sousi,,,0,115,closed,closed,"2023-06-05 12:10:33",no,no,,yes,380,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""380"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
112,Філадельфія,,"сир вершковий, огірок, лосось, рис, норі.","2022-12-16 12:15:06",product,https://dev.yapposushi.com/product/filadelfiya/,112,uk,0,,189.00,189.00,,instock,,,113,,https://dev.yapposushi.com/wp-content/uploads/2022/12/Філадельфія-2.png,Філадельфія,,,"Рол Філадельфія",https://dev.yapposushi.com/wp-content/uploads/2022/12/Філадельфія-2.png,,simple,visible,"Холодні Роли",,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,filadelfiya,,,0,51,closed,closed,"2023-06-05 10:45:27",no,no,,no,250,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""250"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
114,"Філадельфія Блек",,"сир вершковий, огірок, лосось, чорнила каракатиці, рис, норі.","2022-12-16 12:25:06",product,https://dev.yapposushi.com/product/filadelfiya-blek/,114,uk,0,,189.00,189.00,,instock,,,28,,https://dev.yapposushi.com/wp-content/uploads/2022/12/Філадельфія-блек-2.png,"Філадельфія блек",,,"Рол Філадельфія блек",https://dev.yapposushi.com/wp-content/uploads/2022/12/Філадельфія-блек-2.png,,simple,visible,"Акції>Рол Філадельфія блек|Холодні Роли",,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,filadelfiya-blek,,,0,50,closed,closed,"2023-04-04 11:30:21",no,no,,yes,252,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""252"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
115,"Філадельфія в ікрі",,"сир вершковий, ікра, лосось, огірок, рис, норі.","2022-12-16 12:15:06",product,https://dev.yapposushi.com/product/filadelfiya-v-ikri/,115,uk,0,,189.00,189.00,,instock,,,33,,https://dev.yapposushi.com/wp-content/uploads/2022/12/Філадельфія-в-ікрі-2.png,"Філадельфія в ікрі",,,"Філадельфія в ікрі",https://dev.yapposushi.com/wp-content/uploads/2022/12/Філадельфія-в-ікрі-2.png,,simple,visible,"Холодні Роли",,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,filadelfiya-v-ikri,,,0,59,closed,closed,"2023-06-05 10:47:21",no,no,,no,230,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""230"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
116,"Філадельфія гриль",,"сир вершковий, лосось, огірок, авокадо, рис, норі, унагі соус, кунжут","2022-12-16 12:15:06",product,https://dev.yapposushi.com/product/filadelfiya-gryl/,116,uk,0,,209.00,209.00,,instock,,,17,,https://dev.yapposushi.com/wp-content/uploads/2022/12/Філадельфія-Гриль.jpg,"Філадельфія Гриль",,,"Рол Філадельфія Гриль",https://dev.yapposushi.com/wp-content/uploads/2022/12/Філадельфія-Гриль.jpg,,simple,visible,"Запечені Роли",,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,filadelfiya-gryl,,,0,45,closed,closed,"2023-06-05 11:31:55",no,no,,no,272,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""272"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
117,"Філадельфія з копченим лососем",,"сир вершковий, огірок, лосось копчений, рис, норі.","2022-12-16 12:15:06",product,https://dev.yapposushi.com/product/filadelfiya-z-kopchenym-lososem/,117,uk,0,,189.00,189.00,,instock,,,20,,https://dev.yapposushi.com/wp-content/uploads/2022/12/Філадельфія-3.png,Філадельфія,,,"Рол Філадельфія з копченим лососем",https://dev.yapposushi.com/wp-content/uploads/2022/12/Філадельфія-3.png,,simple,visible,"Холодні Роли",,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,filadelfiya-z-kopchenym-lososem,,,0,52,closed,closed,"2023-04-04 11:30:22",no,no,,no,250,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""250"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
118,"Філадельфія з креветками",,"креветка тигрова, сир вершковий, краб-крем, огірок, ікра, рис, норі, медовий соус","2022-12-16 12:15:08",product,https://dev.yapposushi.com/product/filadelfiya-z-krevetkoyu/,118,uk,0,,189.00,189.00,,instock,,,86,,https://dev.yapposushi.com/wp-content/uploads/2022/12/Філадельфія-з-креветкою-2.png,"Філадельфія з креветкою",,,"Філадельфія з креветкою",https://dev.yapposushi.com/wp-content/uploads/2022/12/Філадельфія-з-креветкою-2.png,,simple,visible,"Холодні Роли",,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,filadelfiya-z-krevetkoyu,,,0,57,closed,closed,"2023-05-11 10:39:17",no,no,,no,260,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""260"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
119,"Філадельфія ланч суп Місо",,"суп Місо, Удон з курчам, рол Філадельфія","2022-12-16 12:15:08",product,https://dev.yapposushi.com/product/filadelfiya-lanch-miso/,119,uk,0,,219.00,219.00,,outofstock,,,58,,https://dev.yapposushi.com/wp-content/uploads/2022/12/filadelfia_bl.jpg|https://dev.yapposushi.com/wp-content/uploads/2022/12/item.png,filadelfia_bl|item,|,|,"Філадельфія ланч суп Місо|Філадельфія суші",https://dev.yapposushi.com/wp-content/uploads/2022/12/filadelfia_bl.jpg,,simple,visible,"Бізнес Ланчі",,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,filadelfiya-lanch-miso,,,0,111,closed,closed,"2023-04-11 13:03:54",no,no,,no,800,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""800"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
120,"Філадельфія Мікс",,"лосось, вугор, сир вершковий, огірок, унагі соус, кунжут, рис, норі","2022-12-16 12:15:08",product,https://dev.yapposushi.com/product/filadelfiya-miks/,120,uk,0,,249.00,249.00,,instock,,,21,,https://dev.yapposushi.com/wp-content/uploads/2022/12/Філадельфія-мікс-2.png,"Філадельфія мікс",,,"Філадельфія мікс",https://dev.yapposushi.com/wp-content/uploads/2022/12/Філадельфія-мікс-2.png,,simple,visible,"Холодні Роли",,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,filadelfiya-miks,,,0,55,closed,closed,"2023-04-04 11:30:21",no,no,,no,260,,,,,,no,no,,|,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""260"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
121,"Філадельфія Максі",,"лосось, сир вершковий, авокадо, рис, норі","2022-12-16 12:15:08",product,https://dev.yapposushi.com/product/filadelfiya-maksi/,121,uk,0,,219.00,219.00,,instock,,,83,,https://dev.yapposushi.com/wp-content/uploads/2022/12/Філадельфія-максимум.png,"Філадельфія максимум",,,"Філадельфія максимум",https://dev.yapposushi.com/wp-content/uploads/2022/12/Філадельфія-максимум.png,,simple,visible,"Холодні Роли",,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,filadelfiya-maksi,,,0,53,closed,closed,"2023-04-04 11:30:21",no,no,,no,280,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""280"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
122,"Філадельфія у вугрі",,"сир вершковий, авокадо, вугор, рис, норі, унагі соус, кунжут","2022-12-16 12:15:08",product,https://dev.yapposushi.com/product/filadelfiya-u-vugri/,122,uk,0,,219.00,219.00,,instock,,,37,,https://dev.yapposushi.com/wp-content/uploads/2022/12/Філадельфія-у-вугрі-2.png,"Філадельфія у вугрі",,,"Філадельфія у вугрі",https://dev.yapposushi.com/wp-content/uploads/2022/12/Філадельфія-у-вугрі-2.png,,simple,visible,"Холодні Роли",,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,filadelfiya-u-vugri,,,0,54,closed,closed,"2023-04-04 11:30:21",no,no,,no,252,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""252"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
123,"Філадельфія Фреш",,"сир вершковий, манго, лосось, рис, норі","2022-12-16 12:15:08",product,https://dev.yapposushi.com/product/filadelfiya-fresh/,123,uk,0,,189.00,189.00,,instock,,,16,,https://dev.yapposushi.com/wp-content/uploads/2022/12/Філадельфія-Фреш.png,"Філадельфія Фреш",,,"Філадельфія Фреш",https://dev.yapposushi.com/wp-content/uploads/2022/12/Філадельфія-Фреш.png,,simple,visible,"Холодні Роли",,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,filadelfiya-fresh,,,0,58,closed,closed,"2023-04-04 11:30:21",no,no,,yes,250,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""250"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
124,"Філадельфія Хот",,"ікра, сир вершковий, огірок, лосось, сирний соус, рис, норі, унагі соус","2022-12-16 12:15:08",product,https://dev.yapposushi.com/product/filadelfiya-hot/,124,uk,0,,209.00,209.00,,instock,,,46,,https://dev.yapposushi.com/wp-content/uploads/2022/12/Філадельфія-Хот.jpg,"Філадельфія Хот",,,"Філадельфія Хот",https://dev.yapposushi.com/wp-content/uploads/2022/12/Філадельфія-Хот.jpg,,simple,visible,"Запечені Роли",,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,filadelfiya-hot,,,0,40,closed,closed,"2023-06-05 11:28:22",no,no,,no,315,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""315"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
125,"Фелікс креветка",,"краб-крем, айсберг, чорний кунжут, креветка, спайсі соус, ікра, рис, норі.","2022-12-16 12:15:08",product,https://dev.yapposushi.com/product/feliks-krevetka/,125,uk,0,,159.00,159.00,,instock,,,46,,https://dev.yapposushi.com/wp-content/uploads/2022/12/Фелікс-креветка.jpg,"Фелікс креветка",,,"Рол Фелікс креветка",https://dev.yapposushi.com/wp-content/uploads/2022/12/Фелікс-креветка.jpg,,simple,visible,"Холодні Роли",,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,feliks-krevetka,,,0,82,closed,closed,"2023-05-22 06:03:15",no,no,,no,245,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""245"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
126,"Фелікс лосось",,"краб-крем, огірок, лосось, чілі солодкий, ікра, рис, норі","2022-12-16 12:17:08",product,https://dev.yapposushi.com/product/feliks-losos/,126,uk,0,,159.00,159.00,,instock,,,32,,https://dev.yapposushi.com/wp-content/uploads/2022/12/Фелікс-лосось.jpg,"Фелікс лосось",,,"Рол Фелікс лосось",https://dev.yapposushi.com/wp-content/uploads/2022/12/Фелікс-лосось.jpg,,simple,visible,"Холодні Роли",,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,feliks-losos,,,0,81,closed,closed,"2023-05-01 09:53:45",no,no,,yes,245,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""245"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
127,Фудзі,,"сир вершковий, огірок, мідія, сирний соус, рис, норі, медовий соус","2022-12-16 12:26:08",product,https://dev.yapposushi.com/product/fudzi/,127,uk,0,,199.00,199.00,,instock,,,59,,https://dev.yapposushi.com/wp-content/uploads/2022/12/Фудзі.jpg,Фудзі,,,"Фудзі рол",https://dev.yapposushi.com/wp-content/uploads/2022/12/Фудзі.jpg,,simple,visible,"Запечені Роли",,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,fudzi,,,0,35,closed,closed,"2023-05-29 05:56:11",no,no,,yes,290,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""290"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
128,"Фунчоза з курчам",,"локшина фунчоза, цибуля, перець болгарський, морква, капуста пекінська, курка, цибуля зелена, кукурудза, чилі солодкий, соєвий соус, олія, кунжут","2022-12-16 12:15:08",product,https://dev.yapposushi.com/product/funchoza-z-kurcham/,128,uk,0,,179.00,179.00,,instock,,,46,,https://dev.yapposushi.com/wp-content/uploads/2022/12/funchoza_z_kurcham.jpg,funchoza_z_kurcham,,,"Фунчоза з курчам",https://dev.yapposushi.com/wp-content/uploads/2022/12/funchoza_z_kurcham.jpg,,simple,visible,Воки,,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,funchoza-z-kurcham,,,0,123,closed,closed,"2023-04-04 11:30:22",no,no,,no,420,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""420"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
